Game,School,Year,opp_name,same_conf,outcome,pts,opp_pts,home game,height diversity,ethnic diversity,region diversity,class diversity,school diversity,degree diversity,experience with opponent,experience in arena,conference size,conf_wl,opp_games_played,opponent win:loss
8,cornell,2012,Albany (NY),0,3,85,82,1,0,0.54,0.715,0,0.495,0.74,1,13,9,0.583,32,0.5
9,cornell,2012,Illinois,0,-4,60,64,0,0,0.54,0.715,0,0.495,0.74,1,1,12,0.642,34,0.588
10,cornell,2012,Penn State,0,-7,67,74,0,0,0.54,0.715,0,0.495,0.74,1,1,12,0.642,34,0.559
11,cornell,2012,Stony Brook,0,-9,59,68,0,0,0.54,0.715,0,0.495,0.74,1,1,9,0.583,32,0.469
12,cornell,2012,Bucknell,0,-3,60,63,0,0,0.54,0.715,0,0.495,0.74,1,1,8,0.6,34,0.735
13,cornell,2012,Maryland,0,-8,62,70,0,0,0.54,0.715,0,0.495,0.74,1,1,12,0.642,33,0.576
14,cornell,2012,Albright,0,18,78,60,1,0,0.54,0.715,0,0.495,0.74,1,13,0,0,0,0
15,cornell,2012,Princeton,1,8,67,59,1,0,0.54,0.715,0,0.495,0.74,2,13,8,0.6,32,0.781
16,cornell,2012,Pennsylvania,1,-12,52,64,1,0,0.54,0.715,0,0.495,0.74,2,13,8,0.6,28,0.464
17,cornell,2012,Columbia,1,-5,56,61,0,0,0.54,0.715,0,0.495,0.74,2,1,8,0.6,28,0.536
18,cornell,2012,Columbia,1,5,65,60,1,0,0.54,0.715,0,0.495,0.74,2,13,8,0.6,28,0.536
19,cornell,2012,Harvard,1,-11,60,71,0,0,0.54,0.715,0,0.495,0.74,2,1,8,0.6,30,0.767
20,cornell,2012,Dartmouth,1,9,68,59,0,0,0.54,0.715,0,0.495,0.74,2,1,8,0.6,28,0.179
21,cornell,2012,Yale,1,1,85,84,1,0,0.54,0.715,0,0.495,0.74,2,13,8,0.6,28,0.536
22,cornell,2012,Brown,1,9,72,63,1,0,0.54,0.715,0,0.495,0.74,2,13,8,0.6,28,0.393
23,cornell,2012,Pennsylvania,1,-7,66,73,0,0,0.54,0.715,0,0.495,0.74,2,1,8,0.6,28,0.464
24,cornell,2012,Princeton,1,-18,57,75,0,0,0.54,0.715,0,0.495,0.74,2,1,8,0.6,32,0.781
25,cornell,2012,Brown,1,6,69,63,0,0,0.54,0.715,0,0.495,0.74,2,1,8,0.6,28,0.393
26,cornell,2012,Yale,1,-31,40,71,0,0,0.54,0.715,0,0.495,0.74,2,1,8,0.6,28,0.536
27,cornell,2012,Dartmouth,1,13,70,57,1,0,0.54,0.715,0,0.495,0.74,2,13,8,0.6,28,0.179
28,cornell,2012,Harvard,1,-4,63,67,1,0,0.54,0.715,0,0.495,0.74,2,13,8,0.6,30,0.767
1,cornell,2013,Western Michigan,0,8,63,55,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,14,12,0.642,34,0.412
2,cornell,2013,St. Bonaventure,0,-4,68,72,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,14,16,0.626,32,0.625
3,cornell,2013,Saint Peter's,0,-4,64,68,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,14,10,0.597,31,0.161
4,cornell,2013,Wisconsin,0,-33,40,73,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,1,12,0.642,36,0.722
5,cornell,2013,Arizona State,0,-11,53,64,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,1,12,0.642,31,0.323
6,cornell,2013,Presbyterian,0,34,89,55,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,0,12,0.642,29,0.483
7,cornell,2013,Longwood,0,6,84,78,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,0,12,0.642,31,0.323
8,cornell,2013,Stony Brook,0,-23,53,76,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,14,9,0.583,32,0.688
9,cornell,2013,Colgate,0,7,70,63,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,14,8,0.6,30,0.267
10,cornell,2013,Vanderbilt,0,-11,55,66,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,1,14,0.631,36,0.694
11,cornell,2013,Duke,0,-41,47,88,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,1,12,0.642,34,0.794
12,cornell,2013,Boston University,0,-13,57,70,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,1,9,0.583,32,0.5
13,cornell,2013,Saint Francis (PA),0,12,79,67,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,1,12,0.642,29,0.207
14,cornell,2013,Binghamton,0,2,79,77,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,1,9,0.583,31,0.065
15,cornell,2013,Bucknell,0,-16,56,72,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,14,8,0.6,35,0.714
16,cornell,2013,American,0,8,68,60,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,1,8,0.6,32,0.625
17,cornell,2013,Old Westbury,0,19,103,84,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,14,0,0,0,0
18,cornell,2013,Columbia,1,-9,58,67,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,14,8,0.6,30,0.5
19,cornell,2013,Columbia,1,3,66,63,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,1,8,0.6,30,0.5
20,cornell,2013,Princeton,1,-17,59,76,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,1,8,0.6,32,0.625
21,cornell,2013,Pennsylvania,1,2,71,69,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,1,8,0.6,33,0.606
22,cornell,2013,Harvard,1,-2,65,67,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,14,8,0.6,31,0.839
23,cornell,2013,Dartmouth,1,23,79,56,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,14,8,0.6,30,0.167
24,cornell,2013,Yale,1,7,68,61,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,1,8,0.6,29,0.655
25,cornell,2013,Brown,1,3,69,66,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,1,8,0.6,31,0.258
26,cornell,2013,Pennsylvania,1,-8,71,79,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,14,8,0.6,33,0.606
27,cornell,2013,Princeton,1,-19,53,72,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,14,8,0.6,32,0.625
28,cornell,2013,Brown,1,-19,65,84,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,14,8,0.6,31,0.258
29,cornell,2013,Yale,1,-9,70,79,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,14,8,0.6,29,0.655
30,cornell,2013,Dartmouth,1,-14,62,76,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,1,8,0.6,30,0.167
31,cornell,2013,Harvard,1,-9,56,65,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,1,8,0.6,31,0.839
1,cornell,2014,Syracuse,0,-22,60,82,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,1,15,0.618,40,0.75
2,cornell,2014,Loyola (MD),0,-4,89,93,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,13,10,0.597,35,0.657
3,cornell,2014,Binghamton,0,-10,79,89,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,13,9,0.583,30,0.1
4,cornell,2014,Louisville,0,-45,54,99,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,1,10,0.597,40,0.875
5,cornell,2014,Colgate,0,-23,58,81,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,1,10,0.597,32,0.344
6,cornell,2014,Siena,0,-1,70,71,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,13,11,0.64,32,0.25
7,cornell,2014,Radford,0,-15,71,86,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,13,12,0.642,32,0.406
8,cornell,2014,Western Michigan,0,-13,70,83,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,1,12,0.642,35,0.629
9,cornell,2014,Notre Dame,0,-34,67,101,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,1,15,0.618,35,0.714
10,cornell,2014,Saint Francis (PA),0,-10,62,72,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,13,10,0.597,29,0.172
11,cornell,2014,Stony Brook,0,-22,54,76,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,1,9,0.583,33,0.758
12,cornell,2014,Saint Peter's,0,-8,59,67,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,1,11,0.64,30,0.3
13,cornell,2014,St. Bonaventure,0,-24,57,81,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,1,13,0.618,29,0.483
14,cornell,2014,Oberlin,0,22,77,55,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,13,0,0,0,0
15,cornell,2014,Columbia,1,-10,61,71,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,1,8,0.6,28,0.429
16,cornell,2014,Columbia,1,-16,58,74,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,13,8,0.6,28,0.429
17,cornell,2014,Brown,1,-12,66,78,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,1,8,0.6,28,0.464
18,cornell,2014,Yale,1,-4,57,61,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,1,8,0.6,31,0.452
19,cornell,2014,Pennsylvania,1,-7,83,90,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,1,8,0.6,31,0.29
20,cornell,2014,Princeton,1,-21,48,69,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,1,8,0.6,28,0.607
21,cornell,2014,Dartmouth,1,3,70,67,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,13,8,0.6,28,0.321
22,cornell,2014,Harvard,1,-23,44,67,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,13,8,0.6,30,0.667
23,cornell,2014,Yale,1,-17,65,82,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,13,8,0.6,31,0.452
24,cornell,2014,Brown,1,-6,75,81,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,13,8,0.6,28,0.464
25,cornell,2014,Harvard,1,-25,47,72,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,1,8,0.6,30,0.667
26,cornell,2014,Dartmouth,1,-9,78,87,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,1,8,0.6,28,0.321
27,cornell,2014,Princeton,1,-40,51,91,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,13,8,0.6,28,0.607
28,cornell,2014,Pennsylvania,1,-4,65,69,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,13,8,0.6,31,0.29
1,cornell,2015,George Mason,0,8,68,60,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,14,0.631,31,0.355
2,cornell,2015,Loyola (MD),0,-5,71,76,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,10,0.597,30,0.367
3,cornell,2015,Colgate,0,6,58,52,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,10,0.597,31,0.419
4,cornell,2015,South Carolina,0,-24,45,69,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,14,0.631,34,0.412
5,cornell,2015,Penn State,0,-1,71,72,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,14,0.631,34,0.471
6,cornell,2015,Drexel,0,-2,59,61,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,10,0.597,30,0.533
7,cornell,2015,Canisius,0,7,67,60,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,11,0.64,34,0.618
8,cornell,2015,Binghamton,0,14,68,54,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,9,0.583,30,0.233
9,cornell,2015,Massachusetts-Lowell,0,11,71,60,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,9,0.583,28,0.357
10,cornell,2015,Radford,0,-13,61,74,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,11,0.64,35,0.629
11,cornell,2015,Siena,0,18,75,57,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,11,0.64,38,0.526
12,cornell,2015,Saint Peter's,0,-7,52,59,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,11,0.64,31,0.452
13,cornell,2015,Syracuse,0,-17,44,61,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,15,0.618,34,0.824
14,cornell,2015,Buffalo,0,-19,73,92,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,12,0.642,29,0.655
15,cornell,2015,Howard,0,10,70,60,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,13,0.618,33,0.242
16,cornell,2015,Alfred,0,78,107,29,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,0,0,0,0
17,cornell,2015,Columbia,1,-3,45,48,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,34,0.618
18,cornell,2015,Columbia,1,10,57,47,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,34,0.618
19,cornell,2015,Brown,1,8,57,49,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,29,0.517
20,cornell,2015,Yale,1,-8,57,65,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,33,0.576
21,cornell,2015,Pennsylvania,1,-2,69,71,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,28,0.286
22,cornell,2015,Princeton,1,8,68,60,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,30,0.7
23,cornell,2015,Dartmouth,1,9,81,72,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,28,0.429
24,cornell,2015,Harvard,1,-21,40,61,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,32,0.844
25,cornell,2015,Yale,1,-11,51,62,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,33,0.576
26,cornell,2015,Brown,1,-1,56,57,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,29,0.517
27,cornell,2015,Harvard,1,8,57,49,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,32,0.844
28,cornell,2015,Dartmouth,1,-11,45,56,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,28,0.429
29,cornell,2015,Princeton,1,-13,53,66,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,30,0.7
30,cornell,2015,Pennsylvania,1,-7,72,79,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,28,0.286
1,dartmouth,2006,Boston College,0,-19,61,80,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,1,1,12,0.642,30,0.833
2,dartmouth,2006,UC-Davis,0,5,66,61,1,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,1,10,4,0.596,0,0
3,dartmouth,2006,Colgate,0,-1,64,65,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,1,1,8,0.6,28,0.429
4,dartmouth,2006,Maine,0,-9,55,64,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,1,1,9,0.583,29,0.483
5,dartmouth,2006,Hofstra,0,-15,59,74,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,1,1,12,0.642,30,0.7
6,dartmouth,2006,Quinnipiac,0,-11,77,88,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,1,1,11,0.64,27,0.37
7,dartmouth,2006,Vermont,0,-31,46,77,1,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,1,10,9,0.583,32,0.781
8,dartmouth,2006,New Mexico,0,-6,60,66,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,1,2,9,0.583,33,0.788
9,dartmouth,2006,Radford,0,-7,78,85,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,1,2,9,0.583,28,0.429
10,dartmouth,2006,Colorado,0,-18,65,83,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,1,1,12,0.642,30,0.467
11,dartmouth,2006,Army,0,13,55,42,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,1,1,8,0.6,27,0.111
12,dartmouth,2006,Harvard,1,-13,65,78,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,2,1,8,0.6,27,0.444
13,dartmouth,2006,Stony Brook,0,-3,48,51,1,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,1,10,9,0.583,29,0.414
14,dartmouth,2006,Harvard,1,-12,53,65,1,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,2,10,8,0.6,27,0.444
15,dartmouth,2006,New Hampshire,0,-12,59,71,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,1,1,9,0.583,28,0.321
16,dartmouth,2006,Brown,1,-3,70,73,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,2,1,8,0.6,28,0.429
17,dartmouth,2006,Yale,1,-17,55,72,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,2,1,8,0.6,27,0.407
18,dartmouth,2006,Cornell,1,-16,47,63,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,2,1,8,0.6,27,0.481
19,dartmouth,2006,Columbia,1,10,78,68,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,2,1,8,0.6,27,0.444
20,dartmouth,2006,Pennsylvania,1,-19,51,70,1,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,2,10,8,0.6,29,0.69
21,dartmouth,2006,Princeton,1,-3,49,52,1,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,2,10,8,0.6,28,0.536
22,dartmouth,2006,Yale,1,8,72,64,1,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,2,10,8,0.6,27,0.407
23,dartmouth,2006,Brown,1,12,58,46,1,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,2,10,8,0.6,28,0.429
24,dartmouth,2006,Princeton,1,-3,60,63,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,2,1,8,0.6,28,0.536
25,dartmouth,2006,Pennsylvania,1,-16,52,68,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,2,1,8,0.6,29,0.69
26,dartmouth,2006,Columbia,1,7,69,62,1,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,2,10,8,0.6,27,0.444
27,dartmouth,2006,Cornell,1,-4,60,64,1,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,2,10,8,0.6,27,0.481
1,dartmouth,2007,Massachusetts,0,-37,61,98,0,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,1,1,14,0.631,28,0.464
2,dartmouth,2007,George Washington,0,-45,49,94,0,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,1,1,14,0.631,30,0.9
3,dartmouth,2007,Colgate,0,-12,43,55,1,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,1,13,8,0.6,29,0.345
4,dartmouth,2007,Siena,0,-14,69,83,1,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,1,13,10,0.597,28,0.536
5,dartmouth,2007,Hartford,0,-10,50,60,0,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,1,1,9,0.583,28,0.464
6,dartmouth,2007,Kansas,0,-51,32,83,0,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,1,1,12,0.642,33,0.758
7,dartmouth,2007,James Madison,0,4,74,70,0,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,1,1,12,0.642,28,0.179
8,dartmouth,2007,Stony Brook,0,21,71,50,1,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,1,13,9,0.583,28,0.143
9,dartmouth,2007,Quinnipiac,0,3,56,53,1,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,1,13,11,0.64,28,0.429
10,dartmouth,2007,Vermont,0,-11,62,73,0,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,1,1,9,0.583,30,0.433
11,dartmouth,2007,Maryland-Eastern Shore,0,5,64,59,0,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,1,1,11,0.64,29,0.241
12,dartmouth,2007,Army,0,8,66,58,1,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,1,13,8,0.6,27,0.185
13,dartmouth,2007,Harvard,1,7,80,73,1,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,2,13,8,0.6,27,0.481
14,dartmouth,2007,Harvard,1,-6,71,77,0,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,2,1,8,0.6,27,0.481
15,dartmouth,2007,New Hampshire,0,-4,61,65,1,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,1,13,9,0.583,29,0.414
16,dartmouth,2007,Brown,1,4,56,52,1,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,2,13,8,0.6,27,0.37
17,dartmouth,2007,Yale,1,-7,64,71,1,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,2,13,8,0.6,29,0.517
18,dartmouth,2007,Cornell,1,-13,61,74,1,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,2,13,8,0.6,28,0.464
19,dartmouth,2007,Columbia,1,-6,55,61,1,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,2,13,8,0.6,27,0.407
20,dartmouth,2007,Pennsylvania,1,-20,53,73,0,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,2,1,8,0.6,29,0.69
21,dartmouth,2007,Princeton,1,1,45,44,0,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,2,1,8,0.6,27,0.444
22,dartmouth,2007,Yale,1,-5,64,69,0,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,2,1,8,0.6,29,0.517
23,dartmouth,2007,Brown,1,-20,33,53,0,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,2,1,8,0.6,27,0.37
24,dartmouth,2007,Princeton,1,10,53,43,1,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,2,13,8,0.6,27,0.444
25,dartmouth,2007,Pennsylvania,1,-2,78,80,1,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,2,13,8,0.6,29,0.69
26,dartmouth,2007,Columbia,1,-2,67,69,0,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,2,1,8,0.6,27,0.407
27,dartmouth,2007,Cornell,1,-23,53,76,0,0.3046875,0.53125,0.765625,0.6015625,0.4921875,0.5,2,1,8,0.6,28,0.464
1,dartmouth,2008,Air Force,0,-29,38,67,0,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,1,2,9,0.583,35,0.743
2,dartmouth,2008,Virginia Military Institute,0,11,98,87,0,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,1,2,8,0.6,0,0
3,dartmouth,2008,James Madison,0,-15,57,72,1,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,1,12,12,0.642,30,0.233
4,dartmouth,2008,Rutgers,0,-5,50,55,0,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,1,1,16,0.626,29,0.345
5,dartmouth,2008,Colgate,0,5,81,76,0,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,1,1,8,0.6,29,0.345
6,dartmouth,2008,Vermont,0,1,76,75,1,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,1,12,9,0.583,33,0.758
7,dartmouth,2008,Stony Brook,0,-27,43,70,0,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,1,1,9,0.583,29,0.31
8,dartmouth,2008,UC-Davis,0,3,70,67,1,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,1,12,9,0.583,0,0
9,dartmouth,2008,Daniel Webster,0,36,88,52,1,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,1,12,0,0,0,0
10,dartmouth,2008,Quinnipiac,0,-22,63,85,0,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,1,1,11,0.64,29,0.483
11,dartmouth,2008,Army,0,-3,56,59,0,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,1,1,8,0.6,31,0.484
12,dartmouth,2008,Siena,0,-35,54,89,0,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,1,1,10,0.597,32,0.625
13,dartmouth,2008,Harvard,1,-26,56,82,0,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,2,1,8,0.6,28,0.429
14,dartmouth,2008,Harvard,1,17,73,56,1,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,2,12,8,0.6,28,0.429
15,dartmouth,2008,New Hampshire,0,5,65,60,0,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,1,1,9,0.583,30,0.333
16,dartmouth,2008,Maryland-Eastern Shore,0,24,86,62,1,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,1,12,11,0.64,31,0.129
17,dartmouth,2008,Princeton,1,-4,53,57,0,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,2,1,8,0.6,28,0.393
18,dartmouth,2008,Pennsylvania,1,-2,66,68,0,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,2,1,8,0.6,31,0.71
19,dartmouth,2008,Brown,1,-26,51,77,0,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,2,1,8,0.6,29,0.379
20,dartmouth,2008,Yale,1,-39,58,97,0,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,2,1,8,0.6,27,0.519
21,dartmouth,2008,Columbia,1,-9,50,59,1,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,2,12,8,0.6,28,0.571
22,dartmouth,2008,Cornell,1,-10,63,73,1,0.132653061,0.56122449,0.734693878,0.489795918,0.408163265,0.357142857,2,12,8,0.6,28,0.571
